Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Term Source 2 REF,Term Source 2 Accession,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,52_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 52",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,52_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,70_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 70",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,70_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,80_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 80",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,80_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,90_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 90",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,90_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"1605,2,Rt hemi,10pcw,16_2014-05-22 15_15_21.scn",HuDSeN:1073,"Fetal brain 1605, slide 16",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/1605,2,Rt hemi,10pcw,16_2014-05-22 15_15_21.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"1605,2,Rt hemi,10pcw,17_GAP43.svs",HuDSeN:1073,"Fetal brain 1605, slide 17",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/1605,2,Rt hemi,10pcw,17_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"1605,2,Rt hemi,10pcw,20_GAP43.svs",HuDSeN:1073,"Fetal brain 1605, slide 20",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/1605,2,Rt hemi,10pcw,20_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"1605,2,Rt hemi,10pcw,67_2014-05-22 15_31_59.scn",HuDSeN:1073,"Fetal brain 1605, slide 67",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/1605,2,Rt hemi,10pcw,67_2014-05-22 15_31_59.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"1634,6,Sl 2,10pcw,22_2014-05-22 16_24_20.scn",HuDSeN:1073,"Fetal brain 1634, slide 22",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/1634,6,Sl 2,10pcw,22_2014-05-22 16_24_20.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"1634,6,Sl 2,10pcw,37_GAP43.svs",HuDSeN:1073,"Fetal brain 1634, slide 37",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/1634,6,Sl 2,10pcw,37_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"2036,6,Brain Slice 3,10pcw,10_GAP43.svs",HuDSeN:1073,"Fetal brain 2036, Slice 3, slide 10",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/2036,6,Brain Slice 3,10pcw,10_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"2036,6,Brain Slice 3,10pcw,11_GAP43.svs",HuDSeN:1073,"Fetal brain 2036, Slice 3, slide 11",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/2036,6,Brain Slice 3,10pcw,11_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"2036,7,Brain Slice 4,10pcw,34_GAP43.svs",HuDSeN:1073,"Fetal brain 2036, Slice 4, slide 34",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/2036,7,Brain Slice 4,10pcw,34_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"1065,2,rt hemi,12pcw,70_GAP43.scn",HuDSeN:942,"Fetal brain 1065, slide 70",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/1065,2,rt hemi,12pcw,70_GAP43.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,010_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 10",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,010_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,029_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 29",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,029_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,051_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 51",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,051_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,091_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 91",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,091_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,108_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 108",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,108_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,130_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 130",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,130_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,152_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 152",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,152_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,brain slice 3,12pcw,171_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 171",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,brain slice 3,12pcw,171_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"11761,12,Sl 3,12pcw,140_GAP43.svs",HuDSeN:942,"Fetal brain 11761, slice 3, slide 140",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/11761,12,Sl 3,12pcw,140_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_12PCW,"2033,1,Lt hemi,12pcw,204_GAP43.scn",HuDSeN:942,"Fetal brain 2033, slide 204",Homo sapiens,NCBITaxon,9606,12PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_12PCW/2033,1,Lt hemi,12pcw,204_GAP43.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_9PCW,"1343,1,Hemi,9pcw,19_GAP43.svs",HuDSeN:1218,"Fetal brain 1343, slide 19",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_9PCW/1343,1,Hemi,9pcw,19_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_9PCW,"1343,1,Hemi,9pcw,36_GAP43.svs",HuDSeN:1218,"Fetal brain 1343, slide 36",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_9PCW/1343,1,Hemi,9pcw,36_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_9PCW,"1343,1,Hemi,9pcw,41_GAP43.svs",HuDSeN:1218,"Fetal brain 1343, slide 41",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_9PCW/1343,1,Hemi,9pcw,41_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_9PCW,"1426,1,Brain,9pcw,89_GAP43.svs",HuDSeN:1218,"Fetal brain 1426, slide 89",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_9PCW/1426,1,Brain,9pcw,89_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_3DView.jpg,HuDSeN:734,3D view,Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_3DView.jpg,3D view of data mapped into a CS17 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS17,CS17_N365_3DView.mpg,HuDSeN:734,3D movie,Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_3DView.mpg,3D movie of data mapped into a CS17 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS17,CS17_N365_section043.jpg,HuDSeN:734,"Embryo N365, section 43",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section043.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section058.jpg,HuDSeN:734,"Embryo N365, section 58",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section058.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section083.jpg,HuDSeN:734,"Embryo N365, section 83",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section083.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section103.jpg,HuDSeN:734,"Embryo N365, section 103",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section103.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section133.jpg,HuDSeN:734,"Embryo N365, section 133",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section133.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section183.jpg,HuDSeN:734,"Embryo N365, section 183",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section183.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section203.jpg,HuDSeN:734,"Embryo N365, section 203",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section203.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section228.jpg,HuDSeN:734,"Embryo N365, section 228",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section228.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section258.jpg,HuDSeN:734,"Embryo N365, section 258",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section258.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section283.jpg,HuDSeN:734,"Embryo N365, section 283",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section283.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section308.jpg,HuDSeN:734,"Embryo N365, section 308",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section308.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section338.jpg,HuDSeN:734,"Embryo N365, section 338",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section338.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section363.jpg,HuDSeN:734,"Embryo N365, section 363",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section363.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section378.jpg,HuDSeN:734,"Embryo N365, section 378",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section378.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section428.jpg,HuDSeN:734,"Embryo N365, section 428",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section428.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section453.jpg,HuDSeN:734,"Embryo N365, section 453",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section453.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section488.jpg,HuDSeN:734,"Embryo N365, section 488",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section488.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section513.jpg,HuDSeN:734,"Embryo N365, section 513",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section513.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section538.jpg,HuDSeN:734,"Embryo N365, section 538",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section538.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section553.jpg,HuDSeN:734,"Embryo N365, section 553",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section553.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section568.jpg,HuDSeN:734,"Embryo N365, section 568",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section568.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section593.jpg,HuDSeN:734,"Embryo N365, section 593",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section593.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section618.jpg,HuDSeN:734,"Embryo N365, section 618",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section618.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section638.jpg,HuDSeN:734,"Embryo N365, section 638",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section638.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section668.jpg,HuDSeN:734,"Embryo N365, section 668",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section668.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section693.jpg,HuDSeN:734,"Embryo N365, section 693",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section693.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section713.jpg,HuDSeN:734,"Embryo N365, section 713",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section713.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section738.jpg,HuDSeN:734,"Embryo N365, section 738",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section738.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section763.jpg,HuDSeN:734,"Embryo N365, section 763",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section763.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section773.jpg,HuDSeN:734,"Embryo N365, section 773",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section773.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section808.jpg,HuDSeN:734,"Embryo N365, section 808",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section808.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section833.jpg,HuDSeN:734,"Embryo N365, section 833",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section833.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS17,CS17_N365_section848.jpg,HuDSeN:734,"Embryo N365, section 848",Homo sapiens,NCBITaxon,9606,CS17,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS17/CS17_N365_section848.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,009_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 9",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,009_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,017_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 17",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,017_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,025_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 25",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,025_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
